HGNC_Symbol,log2R_CNA,Z_Score
HTR4,-0.06452307,-1.0566
CRHBP,0.020763845,-0.9718
HTR6,-0.048537173,-0.8991
HTR7,-0.066123045,-0.3945
LURAP1L,-0.061580201,-0.2169
BBX,0.095864206,0.7318
WDR83OS,-0.154068356,1.7895
GSTK1,0.177493908,1.6522
DHDH,-0.083483144,-0.7740
INSYN1,0.024601074,-0.8911
BCR,0.100726443,0.2231
ORAI3,-0.037895462,0.1586
AGTR1,0.095864206,-1.0525
ORAI2,0.177493908,0.0617
VOPP1,0.177493908,1.1759
ORAI1,0.087005496,0.7762
HOATZ,-0.140638505,-1.0566
AGTR2,-0.021091065,-1.0566
COL13A1,-0.066123045,-0.9395
SHMT2,0.025755524,1.8299
SHMT1,-0.019854734,0.8610
B3GLCT,0.01921926,-0.1765
RDH12,-0.073961565,-0.7780
RDH11,-0.073961565,1.2930
RDH10,0.142952221,0.2554
RDH16,0.025755524,-1.0525
RDH14,0.028899482,0.4977
RDH13,-0.083483144,0.4048
GTF2IRD2B,0.177493908,0.2514
GSTM4,-0.048537173,1.2041
GSTM3,-0.048537173,1.3051
GSTM1,-0.048537173,-1.0162
NEBL,-0.189273814,-1.0162
DHFR,0.020763845,1.0709
DELEC1,0.135375898,NA
PKIB,0.006628078,-0.6690
STRC,-0.145241253,-0.8991
PKIA,0.142952221,-0.8103
STRN,0.028899482,0.3281
L1TD1,-0.048537173,-1.0525
PKIG,0.208577061,0.8489
GSTM5,-0.048537173,-1.0566
KCNC1,0.035780425,-0.7498
KCNC2,0.025755524,-1.0566
KCNC3,-0.083483144,-0.5318
KCNC4,-0.048537173,-0.1402
BBC3,-0.083483144,0.1828
NPAP1,-0.054014414,-1.0566
GLT1D1,0.087005496,-1.0243
NEFL,-0.339892065,0.9014
NEFM,-0.339892065,-0.2653
NEFH,0.100726443,-0.2855
STUM,0.014208014,-1.0081
MYBPC3,0.035780425,-1.0566
MYBPC1,0.025755524,-1.0283
KCND1,-0.021091065,-0.9395
MYBPC2,-0.083483144,-1.0566
GSTO2,-0.066123045,-0.8305
KCND2,0.177493908,-1.0525
KCND3,-0.048537173,-1.0445
GSTO1,-0.066123045,2.5444
BGN,-0.021091065,-1.0283
TMEFF1,0.135375898,-0.8224
TMEFF2,0.000992496,-0.9516
PKN3,0.135375898,0.0132
SYNPO2,-0.186781888,-0.9234
KCNA1,-0.068157405,-1.0566
GSTP1,-0.164019805,2.4839
PTAFR,-0.048537173,-0.9193
KCNA2,-0.048537173,-1.0081
ADAM22,0.177493908,-0.3097
KCNA3,-0.048537173,-1.0566
ADAM21,-0.073961565,-1.0525
KCNA4,0.035780425,-1.0566
ADAM20,-0.073961565,-1.0525
KCNA5,-0.068157405,-1.0566
KCNA7,-0.083483144,-1.0445
SDAD1,-0.186781888,0.8247
ADAM29,-0.186781888,-1.0566
ADAM28,-0.339892065,-1.0162
ADAM23,0.000992496,0.9942
STX6,0.014208014,0.4896
STX5,-0.164019805,0.2877
STX4,-0.037895462,0.7681
STX3,-0.164019805,1.0184
STX2,0.087005496,0.4734
BID,0.100726443,0.8610
SPDEF,0.06861467,-1.0324
MBD3,-0.154068356,1.0951
MBD4,0.095864206,0.6390
MBD5,0.000992496,-0.2855
MBD6,0.025755524,0.7641
PKLR,0.149347001,-1.0283
BIK,0.100726443,-0.6287
KCNB1,0.208577061,-1.0525
KCNB2,0.142952221,-1.0566
MBD1,-0.071808899,0.8933
MBD2,-0.071808899,0.4734
ADAM33,0.208577061,-1.0445
ADAM32,0.054309424,-0.9960
KIAA2013,-0.048537173,0.9821
ADAM30,0.149347001,-1.0566
PKN2,-0.048537173,0.4250
MITD1,0.000992496,0.6672
PKN1,-0.154068356,0.8085
KCNG1,0.208577061,0.4008
KCNG2,-0.071808899,-0.9355
KCNG3,0.028899482,-0.6165
KCNG4,-0.037895462,-0.6771
RASL11B,-0.186781888,-0.8951
FBXO27,-0.083483144,-0.7013
RASL11A,0.01921926,-0.8224
FBXO28,0.014208014,0.2958
FBXO25,-0.339892065,-0.1483
GOLIM4,0.095864206,0.8933
FBXO24,0.177493908,-0.8345
FBXO21,0.071693003,0.4452
FBXO22,0.024601074,1.1597
FADS3,-0.164019805,0.4936
FADS2,-0.164019805,-0.5318
POFUT2,-0.041678506,0.5824
PTAR1,0.135375898,0.5421
FNTA,0.054309424,1.0548
MYBPHL,-0.048537173,-1.0566
POFUT1,0.208577061,1.1597
FADS6,0.286737694,-1.0566
FNTB,-0.073961565,0.9256
TNFRSF8,-0.048537173,-1.0404
NEK1,-0.186781888,0.1263
NEK2,0.014208014,0.8004
NEK3,0.01921926,0.1868
TNFRSF4,-0.048537173,-1.0283
POTEA,-0.333387108,NA
FADS1,-0.164019805,0.6430
KCNH1,0.014208014,-0.2290
KCNH2,0.177493908,-1.0122
PIAS4,-0.154068356,0.1868
PIAS3,0.149347001,1.1274
KCNH3,0.025755524,-0.9557
KCNH4,0.097007217,-0.8709
DGAT2,-0.140638505,-0.3340
KCNH5,-0.073961565,-0.7780
KCNH6,0.194275126,-1.0566
DGAT1,0.142952221,0.8166
KCNH7,0.000992496,-1.0566
FBXO16,-0.339892065,-0.2451
STX8,-0.019854734,0.9821
KCNH8,0.038506252,-0.7982
FBXO17,-0.083483144,0.7924
STX7,0.006628078,1.2647
FBXO15,-0.071808899,-0.8870
FBXO10,-0.048234638,-0.1725
FBXO11,0.086898028,0.8489
PIAS2,-0.071808899,0.1020
PIAS1,0.024601074,0.3200
LENG1,-0.083483144,0.1182
NPAS4,-0.164019805,-1.0566
MINPP1,-0.066123045,0.6874
DMTF1,0.177493908,1.1436
PKP2,-0.068157405,-0.9112
PKP1,0.014208014,-1.0525
PKP4,0.000992496,0.5501
PKP3,0.035780425,-0.9435
BLK,-0.339892065,-0.9516
BLM,0.024601074,0.4533
KCNE2,-0.041678506,-1.0566
KCNE3,0.316352422,-1.0404
KCNE4,-0.06733168,-0.2048
ZC4H2,-0.021091065,0.0819
KCNE5,-0.021091065,-0.9516
IREB2,0.024601074,0.6349
FBXO47,0.097007217,-1.0566
FBXO48,0.086898028,-0.7417
FBXO45,0.095864206,0.1666
FBXO46,-0.083483144,-0.0352
FBXO43,0.142952221,-0.6569
NPAS1,-0.083483144,0.1949
FBXO44,-0.048537173,0.7116
NPAS2,0.000992496,1.4827
CCDC144A,-0.019854734,-1.0122
FBXO41,0.086898028,0.0173
FBXO42,-0.048537173,-0.1160
