HGNC_Symbol,log2R_CNA,Z_Score
HTR4,-0.001073774,-0.1020
CRHBP,-0.001073774,-0.1020
HTR6,-0.00323246,-0.1016
HTR7,-0.002344121,-0.0836
LURAP1L,-0.303144731,-0.0649
BBX,0.165335006,0.0970
WDR83OS,0.002327564,0.9163
GSTK1,-0.003182188,0.3030
DHDH,0.002327564,-0.0915
INSYN1,-0.020134993,-0.1020
BCR,-0.00922958,0.0662
ORAI3,-0.008866236,-0.0220
ORAI2,-0.003182188,-0.0827
AGTR1,0.385856335,-0.1020
ORAI1,-0.011322039,-0.0476
VOPP1,0.686495293,0.5410
AGTR2,-0.076566076,-0.1020
HOATZ,-0.005934204,-0.1016
COL13A1,-0.002344121,-0.0967
SHMT2,-0.011322039,0.4527
SHMT1,-0.007850862,-0.0566
B3GLCT,0.003684306,-0.0880
RDH12,-0.00285527,-0.1012
RDH11,-0.00285527,0.3062
RDH10,0.166873269,0.0220
RDH16,-0.011322039,-0.0884
RDH14,-0.005893264,-0.0423
RDH13,0.002327564,0.0024
GTF2IRD2B,-0.003182188,-0.0199
GSTM4,-0.00323246,-0.0894
GSTM3,-0.00323246,-0.1020
GSTM1,-0.00323246,-0.1020
NEBL,-0.002344121,-0.0567
DHFR,-0.001073774,-0.0748
DELEC1,0.006503151,-0.0943
PKIB,0.049163918,-0.0826
STRC,-0.020134993,-0.0877
PKIA,0.166873269,-0.1016
STRN,-0.005893264,-0.0335
L1TD1,-0.00323246,-0.1020
PKIG,0.165442172,-0.0760
GSTM5,-0.00323246,-0.1017
GTF2H2C,-0.001073774,0.0175
KCNC1,-0.005934204,-0.1013
KCNC2,-0.011322039,-0.1020
KCNC3,0.002327564,-0.1019
KCNC4,-0.00323246,-0.0712
BBC3,0.002327564,-0.0056
NPAP1,-0.020134993,-0.1020
GLT1D1,-0.011322039,-0.1020
NEFL,-0.306904897,-0.0988
NEFM,-0.306904897,-0.1020
NEFH,-0.00922958,-0.1019
STUM,-0.00323246,-0.1020
MYBPC3,-0.005934204,-0.1019
MYBPC1,-0.011322039,-0.1020
KCND1,-0.076566076,-0.0792
MYBPC2,0.002327564,-0.1020
KCND2,-0.003182188,-0.1020
GSTO2,-0.002344121,-0.0412
KCND3,-0.00323246,-0.0982
GSTO1,-0.002344121,0.1448
BGN,-0.076566076,-0.1014
TMEFF1,0.006503151,-0.1020
TMEFF2,-0.005893264,-0.1016
PKN3,0.006503151,-0.0973
SYNPO2,0.002191197,-0.0986
KCNA1,-0.011322039,-0.1020
GSTP1,-0.005934204,1.9317
KCNA2,-0.00323246,-0.1019
PTAFR,-0.00323246,0.0168
KCNA3,-0.00323246,-0.1020
ADAM22,-0.003182188,-0.0954
KCNA4,-0.005934204,-0.1020
ADAM21,-0.00285527,-0.0996
ADAM20,-0.00285527,-0.1017
KCNA5,-0.011322039,-0.1020
KCNA7,0.002327564,-0.0996
SDAD1,0.002191197,0.0288
ADAM29,0.002191197,-0.1020
ADAM28,-0.306904897,-0.0996
ADAM23,-0.005893264,-0.0991
STX6,-0.00323246,-0.0175
STX5,-0.005934204,0.3267
STX4,-0.008866236,0.2252
STX3,-0.005934204,0.0151
BID,-0.00922958,0.1695
STX2,-0.011322039,-0.0601
SPDEF,0.049163918,-0.1007
MBD3,0.002327564,0.0903
MBD4,0.165335006,0.2280
MBD5,-0.005893264,-0.0169
MBD6,-0.011322039,0.0461
PKLR,-0.00323246,-0.1018
KCNB1,0.165442172,-0.0996
BIK,-0.00922958,-0.0836
MBD1,-0.295388694,0.0885
KCNB2,0.166873269,-0.1019
MBD2,-0.29639895,0.0518
ADAM33,0.165442172,-0.1020
ADAM32,-0.306904897,-0.1013
ADAM30,-0.00323246,-0.1020
KIAA2013,-0.00323246,0.0811
MAP2K4P1,-0.076566076,-0.1019
PKN2,-0.00323246,0.0556
MITD1,-0.005893264,0.0431
PKN1,0.002327564,-0.1005
KCNG1,0.165442172,-0.0595
KCNG2,-0.29639895,-0.1016
KCNG3,-0.005893264,-0.1019
KCNG4,-0.008866236,-0.1020
RASL11B,0.002191197,-0.0990
FBXO27,0.002327564,-0.0433
RASL11A,0.003684306,-0.0905
FBXO28,-0.00323246,-0.0297
FBXO25,-0.306904897,-0.0409
GOLIM4,0.385856335,0.2301
FBXO24,-0.003182188,-0.0958
FBXO21,-0.011322039,-0.0086
FBXO22,-0.020134993,0.0900
FADS3,-0.005934204,0.4750
FADS2,-0.005934204,-0.0628
PTAR1,0.006503151,0.0218
POFUT2,-0.016867313,0.3405
MYBPHL,-0.00323246,-0.1019
FNTA,-0.306904897,0.1038
POFUT1,0.165442172,0.0466
FADS6,-0.020100074,-0.1016
FNTB,-0.00285527,-0.0405
TNFRSF8,-0.00323246,-0.1019
NEK1,0.002191197,-0.0744
NEK2,-0.00323246,-0.0596
NEK3,0.003684306,-0.0761
POTEA,-0.306904897,-0.1020
TNFRSF4,-0.00323246,-0.1016
FADS1,-0.005934204,-0.0386
KCNH1,-0.00323246,-0.1019
KCNH2,-0.003182188,-0.1020
PIAS4,0.002327564,0.0058
KCNH3,-0.011322039,-0.0992
PIAS3,-0.00323246,0.1727
KCNH4,-0.007850862,-0.1020
KCNH5,-0.00285527,-0.1020
DGAT2,-0.005934204,-0.0450
KCNH6,0.16652588,-0.1019
DGAT1,0.166873269,0.3378
KCNH7,-0.005893264,-0.1020
FBXO16,-0.306904897,-0.0767
STX8,-0.007850862,0.0177
KCNH8,-0.303562862,-0.1020
